cpu_percent,cpu_freq,mem_usage,net_sent,net_recv,energy_j,cpu_deriv,mem_deriv,Split_Type,energy_per_packet,time_diff,throughput_sent,throughput_recv,tp_sent_roll_mean,tp_recv_roll_mean,tp_sent_roll_90pct,delta_net_sent,delta_net_recv,delta_net_sum,latence_classe
8.292993530107173,2601.706,6.651127579131493,135492707462,182283790119,7.049174973868369,0.0061431381267755,0.0,2,2.218280781470178e-11,1.0,92162378.0,123707604.0,80474298.0,108202604.0,98095324.8,92162378.0,123707604.0,215869982.0,0
8.299189188469056,2601.706,6.651127579131493,135600908562,182429608809,7.057946481357875,0.0061956583618822,0.0,2,2.2192670501253796e-11,1.0,108201100.0,145818690.0,89016835.2,119756049.2,98491543.6,108201100.0,145818690.0,254019790.0,1
8.305316877637614,2601.706,6.651127579131493,135714130832,182581882163,7.063996216092721,0.0061276891685579,0.0,2,2.219316588236274e-11,1.0,113222270.0,152273354.0,97747121.6,131491697.6,108703217.0,113222270.0,152273354.0,265495624.0,1
8.31146354518542,2601.706,6.651127579131493,135817336622,182720785703,7.066574920730966,0.0061466675478065,0.0,2,2.218439309289655e-11,1.0,103205790.0,138903540.0,101509185.2,136549882.4,108703217.0,103205790.0,138903540.0,242109330.0,1
8.317572738177677,2601.706,6.651127579131493,135921331010,182860935779,7.071665788524772,0.0061091929922572,0.0,2,2.2183372556308045e-11,1.0,103994388.0,140150076.0,104157185.2,140170652.8,108703217.0,103994388.0,140150076.0,244144464.0,1
8.323724018076607,2601.706,6.651127579131493,136031432714,183009019707,7.077990929243916,0.0061512798989298,0.0,2,2.2185246026118117e-11,1.0,110101704.0,148083928.0,107745050.4,145045917.6,110413760.6,110101704.0,148083928.0,258185632.0,1
8.329990429640077,2601.706,6.651127579131493,136138916072,183153729045,7.082404764894692,0.0062664115634696,0.0,2,2.2181546844899767e-11,1.0,107483358.0,144709338.0,107601502.0,144824047.2,110413760.6,107483358.0,144709338.0,252192696.0,1
8.336094083971386,2601.706,6.651127579131493,136247488200,183299731377,7.087525864759739,0.0061036543313086,0.0,2,2.2179901531115923e-11,1.0,108572128.0,146002332.0,106671473.6,143569842.8,110413760.6,108572128.0,146002332.0,254574460.0,1
8.342252884256057,2601.706,6.651127579131493,136359548212,183450348405,7.093263162987476,0.0061588002846715,0.0,2,2.2179623701521257e-11,1.0,112060012.0,150617028.0,108442318.0,145912540.4,112176237.8,112060012.0,150617028.0,262677040.0,1
8.348380295005658,2601.706,6.651127579131493,136472762952,183602688957,7.098452916787157,0.0061274107496007,0.0,2,2.2177436209026438e-11,1.0,113214740.0,152340552.0,110286388.4,148350635.6,113215493.0,113214740.0,152340552.0,265555292.0,2
8.354636994754848,2601.706,6.651127579131493,136585670482,183754170759,7.103341680586509,0.0062566997491906,0.0,2,2.217439345998327e-11,1.0,112907530.0,151481802.0,110847553.6,149030210.4,113215493.0,112907530.0,151481802.0,264389332.0,1
8.360909511793846,2601.706,6.651127579131493,136697602006,183905285289,7.108225366417707,0.0062725170389974,0.0,2,2.2171432785248545e-11,1.0,111931524.0,151114530.0,111737186.8,150311248.8,113215493.0,111931524.0,151114530.0,263046054.0,1
8.36716581903734,2601.706,6.651127579131493,136812579006,184059600537,7.113855031612502,0.0062563072434933,0.0,2,2.2170370275616793e-11,1.0,114977000.0,154315248.0,113018161.2,151973832.0,113390966.0,114977000.0,154315248.0,269292248.0,2
